Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q52KR2	LRIG2_MOUSE	reviewed	Leucine-rich repeats and immunoglobulin-like domains protein 2 (LIG-2)	Lrig2 Kiaa0806	Mus musculus (Mouse)	1054
Q91ZX7	LRP1_MOUSE	reviewed	Prolow-density lipoprotein receptor-related protein 1 (LRP-1) (Alpha-2-macroglobulin receptor) (A2MR) (CD antigen CD91) [Cleaved into: Low-density lipoprotein receptor-related protein 1 85 kDa subunit (LRP-85); Low-density lipoprotein receptor-related protein 1 515 kDa subunit (LRP-515); Low-density lipoprotein receptor-related protein 1 intracellular domain (LRPICD)]	Lrp1 A2mr	Mus musculus (Mouse)	4545
Q924X6	LRP8_MOUSE	reviewed	Low-density lipoprotein receptor-related protein 8 (LRP-8) (Apolipoprotein E receptor 2)	Lrp8 Apoer2	Mus musculus (Mouse)	996
Q99PH1	LRRC4_MOUSE	reviewed	Leucine-rich repeat-containing protein 4 (Brain tumor-associated protein MBAG1) (Netrin-G2 ligand) (NGL-2)	Lrrc4	Mus musculus (Mouse)	652
Q80TE7	LRRC7_MOUSE	reviewed	Leucine-rich repeat-containing protein 7 (Densin-180) (Densin) (Protein LAP1)	Lrrc7 Kiaa1365 Lap1	Mus musculus (Mouse)	1490
Q8K377	LRRT1_MOUSE	reviewed	Leucine-rich repeat transmembrane neuronal protein 1	Lrrtm1	Mus musculus (Mouse)	522
Q8BGA3	LRRT2_MOUSE	reviewed	Leucine-rich repeat transmembrane neuronal protein 2	Lrrtm2 Kiaa0416	Mus musculus (Mouse)	515
Q8BZ81	LRRT3_MOUSE	reviewed	Leucine-rich repeat transmembrane neuronal protein 3	Lrrtm3	Mus musculus (Mouse)	582
Q80XG9	LRRT4_MOUSE	reviewed	Leucine-rich repeat transmembrane neuronal protein 4	Lrrtm4	Mus musculus (Mouse)	590
Q8BLK3	LSAMP_MOUSE	reviewed	Limbic system-associated membrane protein (LSAMP)	Lsamp	Mus musculus (Mouse)	341
P30730	LSHR_MOUSE	reviewed	Lutropin-choriogonadotropic hormone receptor (LH/CG-R) (Luteinizing hormone receptor) (LSH-R)	Lhcgr Lhr	Mus musculus (Mouse)	700
P19973	LSP1_MOUSE	reviewed	Lymphocyte-specific protein 1 (52 kDa phosphoprotein) (pp52) (Lymphocyte-specific antigen WP34) (S37 protein)	Lsp1 Pp52 S37 Wp34	Mus musculus (Mouse)	330
Q99KG5	LSR_MOUSE	reviewed	Lipolysis-stimulated lipoprotein receptor (Lipolysis-stimulated receptor) (Liver-specific bHLH-Zip transcription factor) (Liver-specific gene on mouse chromosome 7 protein)	Lsr Lisch7	Mus musculus (Mouse)	594
O88855	LT4R1_MOUSE	reviewed	Leukotriene B4 receptor 1 (LTB4-R 1) (LTB4-R1)	Ltb4r Bltr Ltb4r1	Mus musculus (Mouse)	351
Q9JJL9	LT4R2_MOUSE	reviewed	Leukotriene B4 receptor 2 (LTB4-R 2) (LTB4-R2) (Leukotriene B4 receptor BLT2)	Ltb4r2 Blt2	Mus musculus (Mouse)	360
P08923	LTK_MOUSE	reviewed	Leukocyte tyrosine kinase receptor (EC 2.7.10.1)	Ltk	Mus musculus (Mouse)	888
Q9CQ22	LTOR1_MOUSE	reviewed	Ragulator complex protein LAMTOR1 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 1) (Lipid raft adaptor protein p18)	Lamtor1	Mus musculus (Mouse)	161
Q9Z1Q4	LY66C_MOUSE	reviewed	Lymphocyte antigen 6 complex locus protein G6c	Ly6g6c Ng24	Mus musculus (Mouse)	126
Q9Z1Q3	LY66D_MOUSE	reviewed	Lymphocyte antigen 6 complex locus protein G6d	Ly6g6d Ng25	Mus musculus (Mouse)	135
P05533	LY6A_MOUSE	reviewed	Lymphocyte antigen 6A-2/6E-1 (Ly-6A.2/Ly-6E.1) (Stem cell antigen 1) (SCA-1) (T-cell-activating protein) (TAP)	Ly6a Ly6	Mus musculus (Mouse)	134
P0CW02	LY6C1_MOUSE	reviewed	Lymphocyte antigen 6C1 (Ly-6C1)	Ly6c1	Mus musculus (Mouse)	131
P0CW03	LY6C2_MOUSE	reviewed	Lymphocyte antigen 6C2 (Ly-6C2)	Ly6c2 Ly6c	Mus musculus (Mouse)	131
P35459	LY6D_MOUSE	reviewed	Lymphocyte antigen 6D (Ly-6D) (Thymocyte B-cell antigen) (ThB)	Ly6d Ly61 Thb	Mus musculus (Mouse)	127
Q64253	LY6E_MOUSE	reviewed	Lymphocyte antigen 6E (Ly-6E) (Stem cell antigen 2) (Thymic shared antigen 1) (TSA-1)	Ly6e Ly67 Sca-2 Tsa-1	Mus musculus (Mouse)	130
P35460	LY6F_MOUSE	reviewed	Lymphocyte antigen 6F (Ly-6F) (Ly-6F.1)	Ly6f	Mus musculus (Mouse)	134
P35461	LY6G_MOUSE	reviewed	Lymphocyte antigen 6G (Ly-6G) (Ly-6G.1) (Fragment)	Ly6g	Mus musculus (Mouse)	111
Q9WUC3	LY6H_MOUSE	reviewed	Lymphocyte antigen 6H (Ly-6H)	Ly6h	Mus musculus (Mouse)	139
Q9WU67	LY6I_MOUSE	reviewed	Lymphocyte antigen 6I (Ly-6I) (Lymphocyte antigen 6M) (Ly-6M)	Ly6i Ly6m	Mus musculus (Mouse)	134
Q9CWP4	LY6K_MOUSE	reviewed	Lymphocyte antigen 6K (Ly-6K)	Ly6k	Mus musculus (Mouse)	154
Q9WVC2	LYNX1_MOUSE	reviewed	Ly-6/neurotoxin-like protein 1 (GC26) (Secreted Ly-6/uPAR domain-containing protein 2) (Secreted Ly-6/uPAR-related protein 2) (SLURP-2)	Lynx1 Slurp2	Mus musculus (Mouse)	131
P25911	LYN_MOUSE	reviewed	Tyrosine-protein kinase Lyn (EC 2.7.10.2) (V-yes-1 Yamaguchi sarcoma viral related oncogene homolog) (p53Lyn) (p56Lyn)	Lyn	Mus musculus (Mouse)	512
Q8BLC3	LYPD1_MOUSE	reviewed	Ly6/PLAUR domain-containing protein 1	Lypd1 Lypdc1 MNCb-0671	Mus musculus (Mouse)	141
Q9DD23	LYPD2_MOUSE	reviewed	Ly6/PLAUR domain-containing protein 2 (Protein H8C4)	Lypd2 Lypdc2	Mus musculus (Mouse)	127
Q91YK8	LYPD3_MOUSE	reviewed	Ly6/PLAUR domain-containing protein 3 (GPI-anchored metastasis-associated protein C4.4A homolog)	Lypd3 C4.4a	Mus musculus (Mouse)	363
Q8BVP6	LYPD4_MOUSE	reviewed	Ly6/PLAUR domain-containing protein 4	Lypd4	Mus musculus (Mouse)	246
Q9D7Z7	LYPD5_MOUSE	reviewed	Ly6/PLAUR domain-containing protein 5	Lypd5	Mus musculus (Mouse)	256
Q9D7S0	LYPD8_MOUSE	reviewed	Ly6/PLAUR domain-containing protein 8	Lypd8	Mus musculus (Mouse)	255
P60853	LZTS1_MOUSE	reviewed	Leucine zipper putative tumor suppressor 1 (F37/Esophageal cancer-related gene-coding leucine-zipper motif) (Fez1)	Lzts1 Fez1	Mus musculus (Mouse)	599
Q62073	M3K7_MOUSE	reviewed	Mitogen-activated protein kinase kinase kinase 7 (EC 2.7.11.25) (Transforming growth factor-beta-activated kinase 1) (TGF-beta-activated kinase 1)	Map3k7 Tak1	Mus musculus (Mouse)	579
Q61161	M4K2_MOUSE	reviewed	Mitogen-activated protein kinase kinase kinase kinase 2 (EC 2.7.11.1) (Germinal center kinase) (GCK) (MAPK/ERK kinase kinase kinase 2) (MEK kinase kinase 2) (MEKKK 2) (Rab8-interacting protein)	Map4k2 Rab8ip	Mus musculus (Mouse)	821
Q9QXZ0	MACF1_MOUSE	reviewed	Microtubule-actin cross-linking factor 1 (Actin cross-linking family 7)	Macf1 Acf7 Aclp7 Macf	Mus musculus (Mouse)	7354
Q4VC33	MAEA_MOUSE	reviewed	Macrophage erythroblast attacher (Erythroblast macrophage protein)	Maea Emp	Mus musculus (Mouse)	396
Q9QYH6	MAGD1_MOUSE	reviewed	Melanoma-associated antigen D1 (Dlxin-1) (MAGE-D1 antigen) (Neurotrophin receptor-interacting MAGE homolog)	Maged1 Nrage	Mus musculus (Mouse)	775
Q6PCZ4	MAGE1_MOUSE	reviewed	Melanoma-associated antigen E1 (Alpha-dystrobrevin-associated MAGE Protein) (DAMAGE) (MAGE-E1 antigen)	Magee1	Mus musculus (Mouse)	918
Q6RHR9	MAGI1_MOUSE	reviewed	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 (BAI1-associated protein 1) (BAP-1) (Membrane-associated guanylate kinase inverted 1) (MAGI-1)	Magi1 Baiap1 Bap1	Mus musculus (Mouse)	1471
Q9WVQ1	MAGI2_MOUSE	reviewed	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)	Magi2 Acvrinp1 Aip1 Arip1	Mus musculus (Mouse)	1275
Q9EQJ9	MAGI3_MOUSE	reviewed	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3 (Membrane-associated guanylate kinase inverted 3) (MAGI-3)	Magi3 Kiaa1634	Mus musculus (Mouse)	1476
Q9CQY5	MAGT1_MOUSE	reviewed	Magnesium transporter protein 1 (MagT1) (Implantation-associated protein) (IAP)	Magt1 Iag2	Mus musculus (Mouse)	335
Q8BI08	MAL2_MOUSE	reviewed	Protein MAL2	Mal2	Mus musculus (Mouse)	175
Q7TQJ1	MALD1_MOUSE	reviewed	MARVEL domain-containing protein 1	Marveld1	Mus musculus (Mouse)	173
Q3UZP0	MALD2_MOUSE	reviewed	MARVEL domain-containing protein 2 (Tricellulin)	Marveld2 Mrvldc2 Tric	Mus musculus (Mouse)	555
O09198	MAL_MOUSE	reviewed	Myelin and lymphocyte protein (T-lymphocyte maturation-associated protein)	Mal	Mus musculus (Mouse)	153
O88735	MAP7_MOUSE	reviewed	Ensconsin (Epithelial microtubule-associated protein of 115 kDa) (E-MAP-115) (Microtubule-associated protein 7) (MAP-7)	Map7 Mtap7	Mus musculus (Mouse)	730
Q8VHJ5	MARK1_MOUSE	reviewed	Serine/threonine-protein kinase MARK1 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif serine/threonine-protein kinase 3) (MAP/microtubule affinity-regulating kinase 1) (PAR1 homolog c) (Par-1c) (mPar-1c)	Mark1 Emk3 Kiaa1477	Mus musculus (Mouse)	795
Q05512	MARK2_MOUSE	reviewed	Serine/threonine-protein kinase MARK2 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif kinase 1) (EMK-1) (MAP/microtubule affinity-regulating kinase 2) (PAR1 homolog) (PAR1 homolog b) (Par-1b) (mPar-1b)	Mark2 Emk	Mus musculus (Mouse)	776
Q03141	MARK3_MOUSE	reviewed	MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (ELKL motif kinase 2) (EMK-2) (MPK-10)	Mark3 Emk2 Mpk10	Mus musculus (Mouse)	753
Q9R1L5	MAST1_MOUSE	reviewed	Microtubule-associated serine/threonine-protein kinase 1 (EC 2.7.11.1) (Syntrophin-associated serine/threonine-protein kinase)	Mast1 Kiaa0973 Sast	Mus musculus (Mouse)	1570
P30554	MAS_MOUSE	reviewed	Proto-oncogene Mas	Mas1 Mas Mas-1	Mus musculus (Mouse)	324
P04370	MBP_MOUSE	reviewed	Myelin basic protein (MBP) (Myelin A1 protein)	Mbp Shi	Mus musculus (Mouse)	250
P33033	MC3R_MOUSE	reviewed	Melanocortin receptor 3 (MC3-R)	Mc3r	Mus musculus (Mouse)	323
P56450	MC4R_MOUSE	reviewed	Melanocortin receptor 4 (MC4-R)	Mc4r	Mus musculus (Mouse)	332
P41149	MC5R_MOUSE	reviewed	Melanocortin receptor 5 (MC5-R)	Mc5r	Mus musculus (Mouse)	325
Q64096	MCF2L_MOUSE	reviewed	Guanine nucleotide exchange factor DBS (DBL's big sister) (MCF2-transforming sequence-like protein)	Mcf2l Dbs	Mus musculus (Mouse)	1149
Q8JZL2	MCHR1_MOUSE	reviewed	Melanin-concentrating hormone receptor 1 (MCH receptor 1) (MCH-R1) (MCHR-1) (G-protein coupled receptor 24) (MCH-1R) (MCH1R) (MCHR) (SLC-1) (Somatostatin receptor-like protein)	Mchr1 Gpr24 Slc1	Mus musculus (Mouse)	423
Q99J21	MCLN1_MOUSE	reviewed	Mucolipin-1 (Mucolipidin)	Mcoln1	Mus musculus (Mouse)	580
Q0PMG2	MDGA1_MOUSE	reviewed	MAM domain-containing glycosylphosphatidylinositol anchor protein 1	Mdga1	Mus musculus (Mouse)	940
P60755	MDGA2_MOUSE	reviewed	MAM domain-containing glycosylphosphatidylinositol anchor protein 2 (MAM domain-containing protein 1)	Mdga2 Mamdc1	Mus musculus (Mouse)	949
P21447	MDR1A_MOUSE	reviewed	Multidrug resistance protein 1A (EC 3.6.3.44) (ATP-binding cassette sub-family B member 1A) (MDR1A) (Multidrug resistance protein 3) (P-glycoprotein 3)	Abcb1a Abcb4 Mdr1a Mdr3 Pgy-3 Pgy3	Mus musculus (Mouse)	1276
P06795	MDR1B_MOUSE	reviewed	Multidrug resistance protein 1B (EC 3.6.3.44) (ATP-binding cassette sub-family B member 1B) (P-glycoprotein 1) (CD antigen CD243)	Abcb1b Abcb1 Mdr1 Mdr1b Pgy1 Pgy1-1	Mus musculus (Mouse)	1276
P21440	MDR3_MOUSE	reviewed	Multidrug resistance protein 3 (EC 3.6.3.44) (ATP-binding cassette sub-family B member 4) (Multidrug resistance protein 2) (P-glycoprotein 2) (P-glycoprotein 3)	Abcb4 Mdr2 Pgy-2 Pgy2	Mus musculus (Mouse)	1276
Q6DIB5	MEG10_MOUSE	reviewed	Multiple epidermal growth factor-like domains protein 10 (Multiple EGF-like domains protein 10)	Megf10	Mus musculus (Mouse)	1147
Q80T91	MEG11_MOUSE	reviewed	Multiple epidermal growth factor-like domains protein 11 (Multiple EGF-like domains protein 11)	Megf11 Kiaa1781	Mus musculus (Mouse)	1091
Q61846	MELK_MOUSE	reviewed	Maternal embryonic leucine zipper kinase (EC 2.7.11.1) (Protein kinase PK38) (mPK38) (Tyrosine-protein kinase MELK) (EC 2.7.10.2)	Melk Kiaa0175 Pk38	Mus musculus (Mouse)	643
A1A535	MELT_MOUSE	reviewed	Ventricular zone-expressed PH domain-containing protein 1 (Protein melted homolog)	Veph1 Veph	Mus musculus (Mouse)	833
P46662	MERL_MOUSE	reviewed	Merlin (Moesin-ezrin-radixin-like protein) (Neurofibromin-2) (Schwannomin)	Nf2 Nf-2	Mus musculus (Mouse)	596
Q9D3X9	MFA3L_MOUSE	reviewed	Microfibrillar-associated protein 3-like	Mfap3l Kiaa0626	Mus musculus (Mouse)	409
Q922T2	MFAP3_MOUSE	reviewed	Microfibril-associated glycoprotein 3	Mfap3	Mus musculus (Mouse)	349
Q9DA75	MFS2A_MOUSE	reviewed	Major facilitator superfamily domain-containing protein 2A	Mfsd2a Mfsd2	Mus musculus (Mouse)	534
Q9D074	MGRN1_MOUSE	reviewed	E3 ubiquitin-protein ligase MGRN1 (EC 6.3.2.-) (Mahogunin RING finger protein 1)	Mgrn1 Kiaa0544	Mus musculus (Mouse)	532
Q80SY4	MIB1_MOUSE	reviewed	E3 ubiquitin-protein ligase MIB1 (EC 6.3.2.-) (DAPK-interacting protein 1) (DIP-1) (Mind bomb homolog 1)	Mib1 Dip1 Kiaa1323 Mib	Mus musculus (Mouse)	1006
Q9CQ86	MIEN1_MOUSE	reviewed	Migration and invasion enhancer 1	Mien1 Rdx12	Mus musculus (Mouse)	115
Q3TB92	MILR1_MOUSE	reviewed	Allergin-1 (Allergy inhibitory receptor 1) (Mast cell antigen 32) (MCA-32) (Mast cell Ag-32) (Mast cell immunoglobulin-like receptor 1)	Milr1 Gm885 Mca32	Mus musculus (Mouse)	246
Q9JM52	MINK1_MOUSE	reviewed	Misshapen-like kinase 1 (EC 2.7.11.1) (GCK family kinase MiNK) (MAPK/ERK kinase kinase kinase 6) (MEK kinase kinase 6) (MEKKK 6) (Misshapen/NIK-related kinase) (Mitogen-activated protein kinase kinase kinase kinase 6)	Mink1 Map4k6 Mink	Mus musculus (Mouse)	1308
Q9Z2L6	MINP1_MOUSE	reviewed	Multiple inositol polyphosphate phosphatase 1 (EC 3.1.3.62) (2,3-bisphosphoglycerate 3-phosphatase) (2,3-BPG phosphatase) (EC 3.1.3.80) (Inositol (1,3,4,5)-tetrakisphosphate 3-phosphatase) (Ins(1,3,4,5)P(4) 3-phosphatase)	Minpp1 Mipp MNCb-1572	Mus musculus (Mouse)	481
P51180	MIP_MOUSE	reviewed	Lens fiber major intrinsic protein (Aquaporin-0) (MIP26) (MP26)	Mip Palm	Mus musculus (Mouse)	263
Q8BR76	MKS3_MOUSE	reviewed	Meckelin (Meckel syndrome type 3 protein homolog) (Transmembrane protein 67)	Tmem67 Mks3	Mus musculus (Mouse)	992
Q8VHK5	MLC1_MOUSE	reviewed	Membrane protein MLC1	Mlc1	Mus musculus (Mouse)	382
Q9WTR0	MMP16_MOUSE	reviewed	Matrix metalloproteinase-16 (MMP-16) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 3) (MT-MMP 3) (MTMMP3) (Membrane-type-3 matrix metalloproteinase) (MT3-MMP) (MT3MMP)	Mmp16	Mus musculus (Mouse)	607
Q9R0S3	MMP17_MOUSE	reviewed	Matrix metalloproteinase-17 (MMP-17) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 4) (MT-MMP 4) (MTMMP4) (Membrane-type-4 matrix metalloproteinase) (MT4-MMP) (MT4MMP)	Mmp17 Mt4mmp	Mus musculus (Mouse)	578
Q9JHI0	MMP19_MOUSE	reviewed	Matrix metalloproteinase-19 (MMP-19) (EC 3.4.24.-) (Matrix metalloproteinase RASI)	Mmp19 Rasi	Mus musculus (Mouse)	527
Q9R0S2	MMP24_MOUSE	reviewed	Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Matrix metalloproteinase-21) (MMP-21) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24]	Mmp24 Mmp21 Mt5mmp	Mus musculus (Mouse)	618
Q3U435	MMP25_MOUSE	reviewed	Matrix metalloproteinase-25 (MMP-25) (EC 3.4.24.-)	Mmp25	Mus musculus (Mouse)	615
Q9ES57	MO2R1_MOUSE	reviewed	Cell surface glycoprotein CD200 receptor 1 (CD200 cell surface glycoprotein receptor) (Cell surface glycoprotein OX2 receptor 1)	Cd200r1 Mox2r Ox2r	Mus musculus (Mouse)	326
P26041	MOES_MOUSE	reviewed	Moesin (Membrane-organizing extension spike protein)	Msn	Mus musculus (Mouse)	577
Q3U9N9	MOT10_MOUSE	reviewed	Monocarboxylate transporter 10 (MCT 10) (Aromatic amino acid transporter 1) (Solute carrier family 16 member 10) (T-type amino acid transporter 1)	Slc16a10 Mct10 Tat1	Mus musculus (Mouse)	512
Q5NC32	MOT11_MOUSE	reviewed	Monocarboxylate transporter 11 (MCT 11) (Solute carrier family 16 member 11)	Slc16a11 Mct11	Mus musculus (Mouse)	447
Q8BGC3	MOT12_MOUSE	reviewed	Monocarboxylate transporter 12 (MCT 12) (Solute carrier family 16 member 12)	Slc16a12 Mct12	Mus musculus (Mouse)	486
Q8CE94	MOT13_MOUSE	reviewed	Monocarboxylate transporter 13 (MCT 13) (Solute carrier family 16 member 13)	Slc16a13 Mct13	Mus musculus (Mouse)	428
Q8K1C7	MOT14_MOUSE	reviewed	Monocarboxylate transporter 14 (MCT 14) (Solute carrier family 16 member 14)	Slc16a14 Mct14	Mus musculus (Mouse)	512
P53986	MOT1_MOUSE	reviewed	Monocarboxylate transporter 1 (MCT 1) (Solute carrier family 16 member 1)	Slc16a1 Mct1	Mus musculus (Mouse)	493
O70451	MOT2_MOUSE	reviewed	Monocarboxylate transporter 2 (MCT 2) (Solute carrier family 16 member 7)	Slc16a7 Mct2	Mus musculus (Mouse)	484
O35308	MOT3_MOUSE	reviewed	Monocarboxylate transporter 3 (MCT 3) (Proton-coupled monocarboxylate transporter 3) (Solute carrier family 16 member 8)	Slc16a8 Mct3	Mus musculus (Mouse)	492
P57787	MOT4_MOUSE	reviewed	Monocarboxylate transporter 4 (MCT 4) (Solute carrier family 16 member 3)	Slc16a3 Mct4	Mus musculus (Mouse)	470
Q8R0M8	MOT5_MOUSE	reviewed	Monocarboxylate transporter 5 (MCT 5)	Slc16a4 Mct5	Mus musculus (Mouse)	500
G5E8K6	MOT6_MOUSE	reviewed	Monocarboxylate transporter 6 (MCT 6) (Monocarboxylate transporter 5) (MCT 5) (Solute carrier family 16 member 5)	Slc16a5 Mct5 Mct6	Mus musculus (Mouse)	468
B1AT66	MOT7_MOUSE	reviewed	Monocarboxylate transporter 7 (MCT 7) (Monocarboxylate transporter 6) (MCT 6) (Solute carrier family 16 member 6)	Slc16a6 Mct7	Mus musculus (Mouse)	607
O70324	MOT8_MOUSE	reviewed	Monocarboxylate transporter 8 (MCT 8) (Solute carrier family 16 member 2) (X-linked PEST-containing transporter)	Slc16a2 Mct8 Xpct	Mus musculus (Mouse)	545
Q7TM99	MOT9_MOUSE	reviewed	Monocarboxylate transporter 9 (MCT 9) (Solute carrier family 16 member 9)	Slc16a9 Mct9	Mus musculus (Mouse)	508
Q8VBX6	MPDZ_MOUSE	reviewed	Multiple PDZ domain protein (Multi-PDZ domain protein 1)	Mpdz Mupp1	Mus musculus (Mouse)	2055
Q9JLB2	MPP5_MOUSE	reviewed	MAGUK p55 subfamily member 5 (Protein associated with Lin-7 1)	Mpp5 Pals1	Mus musculus (Mouse)	675
Q80ZE4	MPRA_MOUSE	reviewed	Membrane progestin receptor alpha (mPR alpha) (PPAR-gamma-induced liver protein) (Progestin and adipoQ receptor family member VII)	Paqr7 Mpra Pglp	Mus musculus (Mouse)	345
Q80ZE5	MPRB_MOUSE	reviewed	Membrane progestin receptor beta (mPR beta) (Progestin and adipoQ receptor family member VIII)	Paqr8 Mprb	Mus musculus (Mouse)	354
Q9D159	MRAP_MOUSE	reviewed	Melanocortin-2 receptor accessory protein (Fat cell-specific low molecular weight protein) (Fat tissue-specific low MW protein)	Mrap Falp	Mus musculus (Mouse)	127
Q61830	MRC1_MOUSE	reviewed	Macrophage mannose receptor 1 (MMR) (CD antigen CD206)	Mrc1	Mus musculus (Mouse)	1456
Q7TT50	MRCKB_MOUSE	reviewed	Serine/threonine-protein kinase MRCK beta (EC 2.7.11.1) (CDC42-binding protein kinase beta) (DMPK-like beta) (Myotonic dystrophy kinase-related CDC42-binding kinase beta) (MRCK beta) (Myotonic dystrophy protein kinase-like beta)	Cdc42bpb Kiaa1124	Mus musculus (Mouse)	1713
Q6NVG5	MREG_MOUSE	reviewed	Melanoregulin (Dilute suppressor protein) (Whn-dependent transcript 2)	Mreg Dsu Gm974 Wdt2	Mus musculus (Mouse)	214
Q91WW5	MRGA1_MOUSE	reviewed	Mas-related G-protein coupled receptor member A1 (RF-amide G-protein coupled receptor)	Mrgpra1 Mrga1	Mus musculus (Mouse)	304
Q91WW4	MRGA2_MOUSE	reviewed	Mas-related G-protein coupled receptor member A2	Mrgpra2 Mrga2	Mus musculus (Mouse)	305
Q91WW3	MRGA3_MOUSE	reviewed	Mas-related G-protein coupled receptor member A3	Mrgpra3 Mrga3	Mus musculus (Mouse)	302
Q91WW2	MRGA4_MOUSE	reviewed	Mas-related G-protein coupled receptor member A4 (RF-amide G-protein coupled receptor)	Mrgpra4 Mrga4	Mus musculus (Mouse)	313
Q91ZC7	MRGA5_MOUSE	reviewed	Mas-related G-protein coupled receptor member A5	Mrgpra5 Mrga5	Mus musculus (Mouse)	304
Q91ZC6	MRGA6_MOUSE	reviewed	Mas-related G-protein coupled receptor member A6	Mrgpra6 Mrga6	Mus musculus (Mouse)	301
Q91ZC5	MRGA7_MOUSE	reviewed	Mas-related G-protein coupled receptor member A7	Mrgpra7 Mrga7	Mus musculus (Mouse)	305
Q91ZC4	MRGA8_MOUSE	reviewed	Mas-related G-protein coupled receptor member A8	Mrgpra8 Mrga8	Mus musculus (Mouse)	305
Q91ZB8	MRGRD_MOUSE	reviewed	Mas-related G-protein coupled receptor member D (Beta-alanine receptor) (G-protein coupled receptor TGR7)	Mrgprd Gm499 Mrgd	Mus musculus (Mouse)	321
Q91ZB7	MRGRE_MOUSE	reviewed	Mas-related G-protein coupled receptor member E (Evolutionary breakpoint transcript 3 protein)	Mrgpre Ebrt3 Mrge	Mus musculus (Mouse)	310
Q8VCJ6	MRGRF_MOUSE	reviewed	Mas-related G-protein coupled receptor member F (Mas-related gene F protein)	Mrgprf Mrgf	Mus musculus (Mouse)	343
Q91ZB5	MRGRG_MOUSE	reviewed	Mas-related G-protein coupled receptor member G (Evolutionary breakpoint transcript 2 protein)	Mrgprg Ebrt2 Gm1098 Mrgg	Mus musculus (Mouse)	289
Q99MT8	MRGRH_MOUSE	reviewed	Mas-related G-protein coupled receptor member H (G-protein coupled receptor 90)	Mrgprh Gpr90 Mrgh	Mus musculus (Mouse)	321
Q8CIP3	MRGX1_MOUSE	reviewed	Mas-related G-protein coupled receptor member X1 (Mas-related G-protein coupled receptor member C11) (Sensory neuron-specific G-protein coupled receptor 1)	Mrgprx1 Mrgc11 Mrgprc11	Mus musculus (Mouse)	322
Q3UG50	MRGX2_MOUSE	reviewed	Mas-related G-protein coupled receptor member X2 (Mas-related G-protein coupled receptor member B10)	Mrgprx2 Mrgprb10	Mus musculus (Mouse)	352
O35379	MRP1_MOUSE	reviewed	Multidrug resistance-associated protein 1 (ATP-binding cassette sub-family C member 1) (Leukotriene C(4) transporter) (LTC4 transporter)	Abcc1 Abcc1a Abcc1b Mdrap Mrp	Mus musculus (Mouse)	1528
Q8R4P9	MRP7_MOUSE	reviewed	Multidrug resistance-associated protein 7 (ATP-binding cassette sub-family C member 10)	Abcc10 Mrp7	Mus musculus (Mouse)	1501
P28667	MRP_MOUSE	reviewed	MARCKS-related protein (Brain protein F52) (MARCKS-like protein 1) (Macrophage myristoylated alanine-rich C kinase substrate) (Mac-MARCKS) (MacMARCKS)	Marcksl1 Mlp Mrp	Mus musculus (Mouse)	200
Q01727	MSHR_MOUSE	reviewed	Melanocyte-stimulating hormone receptor (MSH-R) (Melanocortin receptor 1) (MC1-R)	Mc1r Msh-r	Mus musculus (Mouse)	315
Q61468	MSLN_MOUSE	reviewed	Mesothelin (Pre-pro-megakaryocyte-potentiating factor) [Cleaved into: Megakaryocyte-potentiating factor (MPF); Mesothelin, cleaved form]	Msln Mes Mpf	Mus musculus (Mouse)	625
Q9Z2C5	MTM1_MOUSE	reviewed	Myotubularin (EC 3.1.3.64)	Mtm1	Mus musculus (Mouse)	603
Q9Z2C4	MTMR1_MOUSE	reviewed	Myotubularin-related protein 1 (EC 3.1.3.-)	Mtmr1	Mus musculus (Mouse)	669
Q99JT9	MTND_MOUSE	reviewed	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54) (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD) (Fe-ARD) (Membrane-type 1 matrix metalloproteinase cytoplasmic tail-binding protein 1) (MTCBP-1)	Adi1 Mtcbp1	Mus musculus (Mouse)	179
Q61184	MTR1A_MOUSE	reviewed	Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor)	Mtnr1a	Mus musculus (Mouse)	353
