Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q925Q5	GPHA2_MOUSE	reviewed	Glycoprotein hormone alpha-2 (Putative secreted protein Zsig51) (Thyrostimulin subunit alpha)	Gpha2 Gpa2 Zsig51	Mus musculus (Mouse)	128
Q812B2	GPHB5_MOUSE	reviewed	Glycoprotein hormone beta-5 (Thyrostimulin subunit beta)	Gphb5 Gpb5 Zlut1	Mus musculus (Mouse)	130
Q8VHN7	GPR98_MOUSE	reviewed	G-protein coupled receptor 98 (Monogenic audiogenic seizure susceptibility protein 1) (Neurepin) (Very large G-protein coupled receptor 1)	Gpr98 Kiaa0686 Mass1 Vlgr1	Mus musculus (Mouse)	6298
P46412	GPX3_MOUSE	reviewed	Glutathione peroxidase 3 (GPx-3) (GSHPx-3) (EC 1.11.1.9) (Plasma glutathione peroxidase) (GPx-P) (GSHPx-P)	Gpx3	Mus musculus (Mouse)	226
P21765	GPX5_MOUSE	reviewed	Epididymal secretory glutathione peroxidase (EC 1.11.1.9) (Epididymis-specific glutathione peroxidase-like protein) (EGLP) (Glutathione peroxidase 5) (GPx-5) (GSHPx-5) (Major androgen-regulated protein) (arMEP24)	Gpx5	Mus musculus (Mouse)	221
Q91WR8	GPX6_MOUSE	reviewed	Glutathione peroxidase 6 (GPx-6) (GSHPx-6) (EC 1.11.1.9)	Gpx6	Mus musculus (Mouse)	221
Q99LJ6	GPX7_MOUSE	reviewed	Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9)	Gpx7	Mus musculus (Mouse)	186
P11032	GRAA_MOUSE	reviewed	Granzyme A (EC 3.4.21.78) (Autocrine thymic lymphoma granzyme-like serine protease) (CTLA-3) (Fragmentin-1) (T cell-specific serine protease 1) (TSP-1)	Gzma Ctla-3 Ctla3 Mtsp-1	Mus musculus (Mouse)	260
O70326	GREM1_MOUSE	reviewed	Gremlin-1 (Cysteine knot superfamily 1, BMP antagonist 1) (Down-regulated in Mos-transformed cells protein)	Grem1 Cktsf1b1 Drm	Mus musculus (Mouse)	184
O88273	GREM2_MOUSE	reviewed	Gremlin-2 (Cysteine knot superfamily 1, BMP antagonist 2) (Protein related to DAN and cerberus)	Grem2 Cktsf1b2 Prdc	Mus musculus (Mouse)	168
P28798	GRN_MOUSE	reviewed	Granulins (PC cell-derived growth factor) (PCDGF) (Proepithelin) (PEPI) [Cleaved into: Acrogranin; Granulin-1; Granulin-2; Granulin-3; Granulin-4; Granulin-5; Granulin-6; Granulin-7]	Grn	Mus musculus (Mouse)	589
P12850	GROA_MOUSE	reviewed	Growth-regulated alpha protein (C-X-C motif chemokine 1) (Platelet-derived growth factor-inducible protein KC) (Secretory protein N51) [Cleaved into: KC(5-72) (Hematopoietic synergistic factor) (HSF) (KC-T)]	Cxcl1 Gro Gro1 Mgsa Scyb1	Mus musculus (Mouse)	96
Q8R1I2	GRP_MOUSE	reviewed	Gastrin-releasing peptide (GRP) [Cleaved into: Neuromedin-C (GRP-10)]	Grp	Mus musculus (Mouse)	146
Q8BW41	GTDC2_MOUSE	reviewed	Glycosyltransferase-like domain-containing protein 2 (EC 2.4.1.255) (Extracellular O-linked N-acetylglucosamine transferase-like)	Gtdc2 Ago61 Eogtl	Mus musculus (Mouse)	605
P33680	GUC2A_MOUSE	reviewed	Guanylin (Guanylate cyclase activator 2A)	Guca2a Guca2	Mus musculus (Mouse)	116
O09051	GUC2B_MOUSE	reviewed	Guanylate cyclase activator 2B [Cleaved into: Uroguanylin (UGN)]	Guca2b	Mus musculus (Mouse)	106
Q8K0D2	HABP2_MOUSE	reviewed	Hyaluronan-binding protein 2 (EC 3.4.21.-) (Plasma hyaluronan-binding protein) [Cleaved into: Hyaluronan-binding protein 2 50 kDa heavy chain; Hyaluronan-binding protein 2 50 kDa heavy chain alternate form; Hyaluronan-binding protein 2 27 kDa light chain; Hyaluronan-binding protein 2 27 kDa light chain alternate form]	Habp2 Phbp	Mus musculus (Mouse)	558
Q06186	HBEGF_MOUSE	reviewed	Proheparin-binding EGF-like growth factor [Cleaved into: Heparin-binding EGF-like growth factor (HB-EGF) (HBEGF)]	Hbegf Dtr Hegfl	Mus musculus (Mouse)	208
Q91X72	HEMO_MOUSE	reviewed	Hemopexin	Hpx Hpxn	Mus musculus (Mouse)	460
Q80T19	HEPC2_MOUSE	reviewed	Hepcidin-2	Hamp2 Hepc2	Mus musculus (Mouse)	83
Q9EQ21	HEPC_MOUSE	reviewed	Hepcidin	Hamp Hamp1 Hepc Hepc1	Mus musculus (Mouse)	83
Q9R098	HGFA_MOUSE	reviewed	Hepatocyte growth factor activator (HGF activator) (HGFA) (EC 3.4.21.-) [Cleaved into: Hepatocyte growth factor activator short chain; Hepatocyte growth factor activator long chain]	Hgfac	Mus musculus (Mouse)	653
P26928	HGFL_MOUSE	reviewed	Hepatocyte growth factor-like protein (Macrophage stimulatory protein) (MSP) [Cleaved into: Hepatocyte growth factor-like protein alpha chain; Hepatocyte growth factor-like protein beta chain]	Mst1 Hgfl	Mus musculus (Mouse)	716
Q7TN16	HHIP_MOUSE	reviewed	Hedgehog-interacting protein (HHIP) (HIP)	Hhip Hip	Mus musculus (Mouse)	700
Q3TYV2	HHLA1_MOUSE	reviewed	HERV-H LTR-associating protein 1 homolog	Hhla1	Mus musculus (Mouse)	514
Q14DK5	HIPL1_MOUSE	reviewed	HHIP-like protein 1	Hhipl1 Hhip2 Kiaa1822	Mus musculus (Mouse)	791
Q9D2G9	HIPL2_MOUSE	reviewed	HHIP-like protein 2	Hhipl2 Hhip3 Kiaa1822l	Mus musculus (Mouse)	717
Q9JLS0	HLPDA_MOUSE	reviewed	Hypoxia-inducible lipid droplet-associated protein (Hypoxia-inducible gene 2 protein)	Hilpda Hig2	Mus musculus (Mouse)	64
Q6YGZ1	HPSE_MOUSE	reviewed	Heparanase (EC 3.2.1.166) (Endo-glucoronidase) [Cleaved into: Heparanase 8 kDa subunit; Heparanase 50 kDa subunit]	Hpse Hpa	Mus musculus (Mouse)	535
Q61646	HPT_MOUSE	reviewed	Haptoglobin (Zonulin) [Cleaved into: Haptoglobin alpha chain; Haptoglobin beta chain]	Hp	Mus musculus (Mouse)	347
Q9ESB3	HRG_MOUSE	reviewed	Histidine-rich glycoprotein (Histidine-proline-rich glycoprotein) (HPRG)	Hrg	Mus musculus (Mouse)	525
Q9R118	HTRA1_MOUSE	reviewed	Serine protease HTRA1 (EC 3.4.21.-) (High-temperature requirement A serine peptidase 1) (Serine protease 11)	Htra1 Htra Prss11	Mus musculus (Mouse)	480
Q9D236	HTRA3_MOUSE	reviewed	Serine protease HTRA3 (EC 3.4.21.-) (High-temperature requirement factor A3) (Pregnancy-related serine protease) (Toll-associated serine protease)	Htra3 Prsp Tasp	Mus musculus (Mouse)	459
A2RT60	HTRA4_MOUSE	reviewed	Serine protease HTRA4 (EC 3.4.21.-) (High-temperature requirement factor A4)	Htra4	Mus musculus (Mouse)	483
P84751	HVM63_MOUSE	reviewed	Ig heavy chain Mem5 (Fragment)		Mus musculus (Mouse)	237
Q91ZJ9	HYAL1_MOUSE	reviewed	Hyaluronidase-1 (Hyal-1) (EC 3.2.1.35) (Hyaluronoglucosaminidase-1)	Hyal1	Mus musculus (Mouse)	462
Q8VEI3	HYAL3_MOUSE	reviewed	Hyaluronidase-3 (Hyal-3) (EC 3.2.1.35) (Hyaluronoglucosaminidase-3)	Hyal3 Hyl3	Mus musculus (Mouse)	412
O88786	I13R2_MOUSE	reviewed	Interleukin-13 receptor subunit alpha-2 (IL-13 receptor subunit alpha-2) (IL-13R subunit alpha-2) (IL-13R-alpha-2) (IL-13RA2) (CD antigen CD213a2)	Il13ra2	Mus musculus (Mouse)	383
Q60819	I15RA_MOUSE	reviewed	Interleukin-15 receptor subunit alpha (IL-15 receptor subunit alpha) (IL-15R-alpha) (IL-15RA) (CD antigen CD215) [Cleaved into: Soluble interleukin-15 receptor subunit alpha (sIL-15 receptor subunit alpha) (sIL-15R-alpha) (sIL-15RA)]	Il15ra	Mus musculus (Mouse)	263
Q9JIP3	I17RB_MOUSE	reviewed	Interleukin-17 receptor B (IL-17 receptor B) (IL-17RB) (IL-17 receptor homolog 1) (IL-17ER) (IL-17Rh1) (IL17Rh1) (Interleukin-17B receptor) (IL-17B receptor)	Il17rb Evi27 Il17br	Mus musculus (Mouse)	499
Q8BH06	I17RE_MOUSE	reviewed	Interleukin-17 receptor E (IL-17 receptor E) (IL-17RE)	Il17re	Mus musculus (Mouse)	637
Q9Z0M9	I18BP_MOUSE	reviewed	Interleukin-18-binding protein (IL-18BP) (Interferon gamma-inducing factor-binding protein)	Il18bp Igifbp	Mus musculus (Mouse)	193
Q80XF5	I22R2_MOUSE	reviewed	Interleukin-22 receptor subunit alpha-2 (IL-22 receptor subunit alpha-2) (IL-22R-alpha-2) (IL-22RA2) (Cytokine receptor family type 2, soluble 1) (CRF2-S1) (Interleukin-22-binding protein) (IL-22BP) (IL22BP) (ZcytoR16)	Il22ra2	Mus musculus (Mouse)	230
Q9QYY1	I36RA_MOUSE	reviewed	Interleukin-36 receptor antagonist protein (Interleukin-1 HY1) (IL-1HY1) (Interleukin-1 delta) (IL-1 delta) (Interleukin-1 family member 5) (IL-1F5) (Interleukin-1 homolog 3) (IL-1H3) (Interleukin-1-like protein 1) (IL-1L1)	IL36RN Fil1d Il1f5 Il1h3 Il1hy1	Mus musculus (Mouse)	156
P12968	IAPP_MOUSE	reviewed	Islet amyloid polypeptide (Amylin) (Diabetes-associated peptide) (DAP)	Iapp	Mus musculus (Mouse)	93
P47876	IBP1_MOUSE	reviewed	Insulin-like growth factor-binding protein 1 (IBP-1) (IGF-binding protein 1) (IGFBP-1)	Igfbp1 Igfbp-1	Mus musculus (Mouse)	272
P47877	IBP2_MOUSE	reviewed	Insulin-like growth factor-binding protein 2 (IBP-2) (IGF-binding protein 2) (IGFBP-2) (mIGFBP-2)	Igfbp2 Igfbp-2	Mus musculus (Mouse)	305
P47878	IBP3_MOUSE	reviewed	Insulin-like growth factor-binding protein 3 (IBP-3) (IGF-binding protein 3) (IGFBP-3)	Igfbp3 Igfbp-3	Mus musculus (Mouse)	291
P47879	IBP4_MOUSE	reviewed	Insulin-like growth factor-binding protein 4 (IBP-4) (IGF-binding protein 4) (IGFBP-4)	Igfbp4 Igfbp-4	Mus musculus (Mouse)	254
Q07079	IBP5_MOUSE	reviewed	Insulin-like growth factor-binding protein 5 (IBP-5) (IGF-binding protein 5) (IGFBP-5)	Igfbp5 Igfbp-5	Mus musculus (Mouse)	271
P47880	IBP6_MOUSE	reviewed	Insulin-like growth factor-binding protein 6 (IBP-6) (IGF-binding protein 6) (IGFBP-6)	Igfbp6 Igfbp-6	Mus musculus (Mouse)	238
Q61581	IBP7_MOUSE	reviewed	Insulin-like growth factor-binding protein 7 (IBP-7) (IGF-binding protein 7) (IGFBP-7) (MAC25 protein)	Igfbp7 Mac25	Mus musculus (Mouse)	281
Q80W15	IBPL1_MOUSE	reviewed	Insulin-like growth factor-binding protein-like 1 (IGFBP-related protein 10) (Insulin-like growth factor-binding-related protein 4) (IGFBP-rP4)	Igfbpl1 Igfbprp4	Mus musculus (Mouse)	270
P97290	IC1_MOUSE	reviewed	Plasma protease C1 inhibitor (C1 Inh) (C1Inh) (C1 esterase inhibitor) (C1-inhibiting factor) (Serpin G1)	Serping1 C1nh	Mus musculus (Mouse)	504
Q9ERM2	ICAM4_MOUSE	reviewed	Intercellular adhesion molecule 4 (ICAM-4) (CD antigen CD242)	Icam4	Mus musculus (Mouse)	262
Q9DBD0	ICA_MOUSE	reviewed	Inhibitor of carbonic anhydrase	Ica	Mus musculus (Mouse)	700
Q9JHR7	IDE_MOUSE	reviewed	Insulin-degrading enzyme (EC 3.4.24.56) (Insulin protease) (Insulinase) (Insulysin)	Ide	Mus musculus (Mouse)	1019
P01572	IFNA1_MOUSE	reviewed	Interferon alpha-1 (IFN-alpha-1)	Ifna1	Mus musculus (Mouse)	189
P01573	IFNA2_MOUSE	reviewed	Interferon alpha-2 (IFN-alpha-2)	Ifna2	Mus musculus (Mouse)	190
P07351	IFNA4_MOUSE	reviewed	Interferon alpha-4 (IFN-alpha-4)	Ifna4	Mus musculus (Mouse)	186
P07349	IFNA5_MOUSE	reviewed	Interferon alpha-5 (IFN-alpha-5)	Ifna5	Mus musculus (Mouse)	189
P07350	IFNA6_MOUSE	reviewed	Interferon alpha-6 (IFN-alpha-6) (Interferon alpha-8) (IFN-alpha-8)	Ifna6 Ifa6 Ifa8 Ifna8	Mus musculus (Mouse)	189
P06799	IFNA7_MOUSE	reviewed	Interferon alpha-7 (IFN-alpha-7)	Ifna7 Ifa7	Mus musculus (Mouse)	190
P09235	IFNA9_MOUSE	reviewed	Interferon alpha-9 (IFN-alpha-9)	Ifna9 Ifa9	Mus musculus (Mouse)	190
Q61716	IFNAB_MOUSE	reviewed	Interferon alpha-11 (IFN-alpha-11) (Limitin)	Ifna11	Mus musculus (Mouse)	190
Q80SS5	IFNAC_MOUSE	reviewed	Interferon alpha-12 (IFN-alpha-12)	Ifna12	Mus musculus (Mouse)	189
Q80SU4	IFNAD_MOUSE	reviewed	Interferon alpha-13 (IFN-alpha-13)	Ifna13	Mus musculus (Mouse)	189
P01575	IFNB_MOUSE	reviewed	Interferon beta (IFN-beta)	Ifnb1 Ifb Ifnb	Mus musculus (Mouse)	182
Q80ZF2	IFNE_MOUSE	reviewed	Interferon epsilon (IFN-epsilon) (Interferon epsilon-1) (Interferon tau-1)	Ifne Ifne1 Ifnt1	Mus musculus (Mouse)	192
P01580	IFNG_MOUSE	reviewed	Interferon gamma (IFN-gamma)	Ifng	Mus musculus (Mouse)	155
Q7TSL0	IFNK_MOUSE	reviewed	Interferon kappa (IFN-kappa)	Ifnk	Mus musculus (Mouse)	199
P52787	IF_MOUSE	reviewed	Gastric intrinsic factor (Intrinsic factor) (IF) (INF)	Gif	Mus musculus (Mouse)	417
P05017	IGF1_MOUSE	reviewed	Insulin-like growth factor I (IGF-I) (Somatomedin)	Igf1 Igf-1	Mus musculus (Mouse)	153
P09535	IGF2_MOUSE	reviewed	Insulin-like growth factor II (IGF-II) (Multiplication-stimulating polypeptide) [Cleaved into: Insulin-like growth factor II; Preptin]	Igf2 Igf-2	Mus musculus (Mouse)	180
Q6B9Z0	IGFL_MOUSE	reviewed	Insulin growth factor-like family member	Igfl Gm580 Igfl3 mIgfl	Mus musculus (Mouse)	140
P01867	IGG2B_MOUSE	reviewed	Ig gamma-2B chain C region	Igh-3	Mus musculus (Mouse)	404
P01881	IGHD_MOUSE	reviewed	Ig delta chain C region secreted form		Mus musculus (Mouse)	257
P01868	IGHG1_MOUSE	reviewed	Ig gamma-1 chain C region secreted form	Ighg1 Igh-4	Mus musculus (Mouse)	324
P03987	IGHG3_MOUSE	reviewed	Ig gamma-3 chain C region		Mus musculus (Mouse)	398
P01872	IGHM_MOUSE	reviewed	Ig mu chain C region secreted form	Igh-6	Mus musculus (Mouse)	454
P01592	IGJ_MOUSE	reviewed	Immunoglobulin J chain	Igj	Mus musculus (Mouse)	159
P20764	IGLL1_MOUSE	reviewed	Immunoglobulin lambda-like polypeptide 1 (CD179 antigen-like family member B) (Ig lambda-5) (CD antigen CD179b)	Igll1 Igl-5	Mus musculus (Mouse)	209
Q8HW98	IGLO5_MOUSE	reviewed	IgLON family member 5	Iglon5	Mus musculus (Mouse)	336
Q3V1M1	IGS10_MOUSE	reviewed	Immunoglobulin superfamily member 10 (IgSF10)	Igsf10	Mus musculus (Mouse)	2594
Q7TNR6	IGS21_MOUSE	reviewed	Immunoglobulin superfamily member 21 (IgSF21)	Igsf21	Mus musculus (Mouse)	468
Q7TQA1	IGSF1_MOUSE	reviewed	Immunoglobulin superfamily member 1 (IgSF1) (Inhibin-binding protein) (InhBP)	Igsf1 Kiaa0364	Mus musculus (Mouse)	1317
P97812	IHH_MOUSE	reviewed	Indian hedgehog protein (IHH) (HHG-2) [Cleaved into: Indian hedgehog protein N-product; Indian hedgehog protein C-product]	Ihh	Mus musculus (Mouse)	411
P18893	IL10_MOUSE	reviewed	Interleukin-10 (IL-10) (Cytokine synthesis inhibitory factor) (CSIF)	Il10 Il-10	Mus musculus (Mouse)	178
P47873	IL11_MOUSE	reviewed	Interleukin-11 (IL-11)	Il11	Mus musculus (Mouse)	199
P43431	IL12A_MOUSE	reviewed	Interleukin-12 subunit alpha (IL-12A) (Cytotoxic lymphocyte maturation factor 35 kDa subunit) (CLMF p35) (IL-12 subunit p35)	Il12a	Mus musculus (Mouse)	215
P43432	IL12B_MOUSE	reviewed	Interleukin-12 subunit beta (IL-12B) (Cytotoxic lymphocyte maturation factor 40 kDa subunit) (CLMF p40) (IL-12 subunit p40)	Il12b	Mus musculus (Mouse)	335
P20109	IL13_MOUSE	reviewed	Interleukin-13 (IL-13) (T-cell activation protein P600)	Il13 Il-13	Mus musculus (Mouse)	131
P48346	IL15_MOUSE	reviewed	Interleukin-15 (IL-15)	Il15	Mus musculus (Mouse)	162
O54824	IL16_MOUSE	reviewed	Pro-interleukin-16 [Cleaved into: Interleukin-16 (IL-16) (Lymphocyte chemoattractant factor) (LCF)]	Il16	Mus musculus (Mouse)	1322
Q9QXT6	IL17B_MOUSE	reviewed	Interleukin-17B (IL-17B) (Cytokine CX1) (Cytokine-like protein ZCYTO7) (Neuronal interleukin-17-related factor)	Il17b Nirf Zcyto7	Mus musculus (Mouse)	180
Q7TNI7	IL17F_MOUSE	reviewed	Interleukin-17F (IL-17F)	Il17f	Mus musculus (Mouse)	161
Q62386	IL17_MOUSE	reviewed	Interleukin-17A (IL-17) (IL-17A) (Cytotoxic T-lymphocyte-associated antigen 8) (CTLA-8)	Il17a Ctla8 Il17	Mus musculus (Mouse)	158
P70380	IL18_MOUSE	reviewed	Interleukin-18 (IL-18) (Interferon gamma-inducing factor) (IFN-gamma-inducing factor) (Interleukin-1 gamma) (IL-1 gamma)	Il18 Igif	Mus musculus (Mouse)	192
Q8CJ70	IL19_MOUSE	reviewed	Interleukin-19 (IL-19)	Il19	Mus musculus (Mouse)	176
Q61730	IL1AP_MOUSE	reviewed	Interleukin-1 receptor accessory protein (IL-1 receptor accessory protein) (IL-1RAcP)	Il1rap	Mus musculus (Mouse)	570
P01582	IL1A_MOUSE	reviewed	Interleukin-1 alpha (IL-1 alpha)	Il1a	Mus musculus (Mouse)	270
P10749	IL1B_MOUSE	reviewed	Interleukin-1 beta (IL-1 beta)	Il1b	Mus musculus (Mouse)	269
Q8R459	IL1FA_MOUSE	reviewed	Interleukin-1 family member 10 (IL-1F10)	Il1f10	Mus musculus (Mouse)	152
P13504	IL1R1_MOUSE	reviewed	Interleukin-1 receptor type 1 (IL-1R-1) (IL-1RT-1) (IL-1RT1) (CD121 antigen-like family member A) (Interleukin-1 receptor alpha) (IL-1R-alpha) (Interleukin-1 receptor type I) (p80) (CD antigen CD121a) [Cleaved into: Interleukin-1 receptor type 1, membrane form (mIL-1R1) (mIL-1RI); Interleukin-1 receptor type 1, soluble form (sIL-1R1) (sIL-1RI)]	Il1r1 Il-1r1 Il1ra	Mus musculus (Mouse)	576
P27931	IL1R2_MOUSE	reviewed	Interleukin-1 receptor type 2 (IL-1R-2) (IL-1RT-2) (IL-1RT2) (CD121 antigen-like family member B) (IL-1 type II receptor) (Interleukin-1 receptor beta) (IL-1R-beta) (Interleukin-1 receptor type II) (CD antigen CD121b) [Cleaved into: Interleukin-1 receptor type 2, membrane form (mIL-1R2) (mIL-1RII); Interleukin-1 receptor type 2, soluble form (sIL-1R2) (sIL-1RII)]	Il1r2 Il-1r2 Il1rb	Mus musculus (Mouse)	410
P25085	IL1RA_MOUSE	reviewed	Interleukin-1 receptor antagonist protein (IL-1RN) (IL-1ra) (IRAP) (IL1 inhibitor)	Il1rn Il-1ra	Mus musculus (Mouse)	178
Q9JKV9	IL20_MOUSE	reviewed	Interleukin-20 (IL-20) (Cytokine Zcyto10)	Il20 Zcyto10	Mus musculus (Mouse)	176
Q9ES17	IL21_MOUSE	reviewed	Interleukin-21 (IL-21)	Il21	Mus musculus (Mouse)	146
Q9JJY8	IL22B_MOUSE	reviewed	Interleukin-22b (IL-22b) (IL-10-related T-cell-derived-inducible factor beta) (IL-TIF beta) (IL-TIFb)	Il22b Iltifb	Mus musculus (Mouse)	179
Q9JJY9	IL22_MOUSE	reviewed	Interleukin-22 (IL-22) (IL-10-related T-cell-derived-inducible factor) (IL-TIF) (IL-TIF alpha) (Interleukin-22a) (IL-22a)	Il22 Il22a Iltif Iltifa	Mus musculus (Mouse)	179
Q9EQ14	IL23A_MOUSE	reviewed	Interleukin-23 subunit alpha (IL-23 subunit alpha) (IL-23-A) (Interleukin-23 subunit p19) (IL-23p19)	Il23a	Mus musculus (Mouse)	196
Q925S4	IL24_MOUSE	reviewed	Interleukin-24 (IL-24) (IL-4-induced secreted protein) (Melanoma differentiation-associated gene 7 protein) (MDA-7) (Th2-specific cytokine FISP)	Il24 Mda7	Mus musculus (Mouse)	181
Q8K3I6	IL27A_MOUSE	reviewed	Interleukin-27 subunit alpha (IL-27 subunit alpha) (IL-27-A) (IL27-A) (p28)	Il27 Il27a	Mus musculus (Mouse)	234
O35228	IL27B_MOUSE	reviewed	Interleukin-27 subunit beta (IL-27 subunit beta) (IL-27B) (Epstein-Barr virus-induced gene 3 protein homolog)	Ebi3 Il17b	Mus musculus (Mouse)	228
Q4VK74	IL28A_MOUSE	reviewed	Interleukin-28A (IL-28A) (Interferon lambda-2) (IFN-lambda-2)	Il28a Ifnl2	Mus musculus (Mouse)	193
Q8CGK6	IL28B_MOUSE	reviewed	Interleukin-28B (IL-28B) (Interferon lambda-3) (IFN-lambda-3)	Il28b Ifnl3 Il28	Mus musculus (Mouse)	193
P04351	IL2_MOUSE	reviewed	Interleukin-2 (IL-2) (T-cell growth factor) (TCGF)	Il2 Il-2	Mus musculus (Mouse)	169
Q6EAL8	IL31_MOUSE	reviewed	Interleukin-31 (IL-31)	Il31	Mus musculus (Mouse)	163
Q8BVZ5	IL33_MOUSE	reviewed	Interleukin-33 (IL-33)	Il33	Mus musculus (Mouse)	266
Q8R1R4	IL34_MOUSE	reviewed	Interleukin-34 (IL-34)	Il34	Mus musculus (Mouse)	235
Q9JLA2	IL36A_MOUSE	reviewed	Interleukin-36 alpha (FIL1 epsilon) (Interleukin-1 epsilon) (IL-1 epsilon) (Interleukin-1 family member 6) (IL-1F6) (Interleukin-1 homolog 1) (IL-1H1)	Il36a Fil1e Il1e Il1f6 Il1h1	Mus musculus (Mouse)	160
Q9D6Z6	IL36B_MOUSE	reviewed	Interleukin-36 beta (Interleukin-1 family member 8) (IL-1F8)	Il36b Fil1e Il1f8	Mus musculus (Mouse)	183
Q8R460	IL36G_MOUSE	reviewed	Interleukin-36 gamma (Interleukin-1 family member 9) (IL-1F9)	Il36g Il1f9	Mus musculus (Mouse)	164
P01586	IL3_MOUSE	reviewed	Interleukin-3 (IL-3) (Hematopoietic growth factor) (Mast cell growth factor) (MCGF) (Multipotential colony-stimulating factor) (P-cell-stimulating factor)	Il3 Csfmu Il-3	Mus musculus (Mouse)	166
P16382	IL4RA_MOUSE	reviewed	Interleukin-4 receptor subunit alpha (IL-4 receptor subunit alpha) (IL-4R subunit alpha) (IL-4R-alpha) (IL-4RA) (CD antigen CD124) [Cleaved into: Soluble interleukin-4 receptor subunit alpha (Soluble IL-4 receptor subunit alpha) (Soluble IL-4R-alpha) (sIL4Ralpha/prot) (IL-4-binding protein) (IL4-BP)]	Il4r Il4ra	Mus musculus (Mouse)	810
P07750	IL4_MOUSE	reviewed	Interleukin-4 (IL-4) (B-cell IgG differentiation factor) (B-cell growth factor 1) (B-cell stimulatory factor 1) (BSF-1) (IGG1 induction factor) (Lymphocyte stimulatory factor 1)	Il4 Il-4	Mus musculus (Mouse)	140
P04401	IL5_MOUSE	reviewed	Interleukin-5 (IL-5) (B-cell growth factor II) (BCGF-II) (Cytotoxic T-lymphocyte inducer) (Eosinophil differentiation factor) (T-cell replacing factor) (TRF)	Il5 Il-5	Mus musculus (Mouse)	133
P08505	IL6_MOUSE	reviewed	Interleukin-6 (IL-6) (B-cell hybridoma growth factor) (Interleukin HP-1)	Il6 Il-6	Mus musculus (Mouse)	211
P10168	IL7_MOUSE	reviewed	Interleukin-7 (IL-7)	Il7 Il-7	Mus musculus (Mouse)	154
Q01114	IL9R_MOUSE	reviewed	Interleukin-9 receptor (IL-9 receptor) (IL-9R) (CD antigen CD129)	Il9r	Mus musculus (Mouse)	468
P15247	IL9_MOUSE	reviewed	Interleukin-9 (IL-9) (Cytokine P40) (T-cell growth factor P40)	Il9	Mus musculus (Mouse)	144
P14719	ILRL1_MOUSE	reviewed	Interleukin-1 receptor-like 1 (Lymphocyte antigen 84) (Protein ST2) (Protein T1)	Il1rl1 Ly84 St2 Ste2	Mus musculus (Mouse)	567
Q8R1W8	IMPG1_MOUSE	reviewed	Interphotoreceptor matrix proteoglycan 1 (Interphotoreceptor matrix proteoglycan of 150 kDa) (IPM-150) (Sialoprotein associated with cones and rods)	Impg1 Spacr	Mus musculus (Mouse)	798
O35664	INAR2_MOUSE	reviewed	Interferon alpha/beta receptor 2 (IFN-R-2) (IFN-alpha/beta receptor 2) (Type I interferon receptor 2)	Ifnar2	Mus musculus (Mouse)	513
Q04997	INHA_MOUSE	reviewed	Inhibin alpha chain	Inha	Mus musculus (Mouse)	366
Q04998	INHBA_MOUSE	reviewed	Inhibin beta A chain (Activin beta-A chain)	Inhba	Mus musculus (Mouse)	424
Q04999	INHBB_MOUSE	reviewed	Inhibin beta B chain (Activin beta-B chain)	Inhbb	Mus musculus (Mouse)	411
P55104	INHBC_MOUSE	reviewed	Inhibin beta C chain (Activin beta-C chain)	Inhbc	Mus musculus (Mouse)	352
O08717	INHBE_MOUSE	reviewed	Inhibin beta E chain (Activin beta-E chain)	Inhbe	Mus musculus (Mouse)	350
P01325	INS1_MOUSE	reviewed	Insulin-1 [Cleaved into: Insulin-1 B chain; Insulin-1 A chain]	Ins1 Ins-1	Mus musculus (Mouse)	108
P01326	INS2_MOUSE	reviewed	Insulin-2 [Cleaved into: Insulin-2 B chain; Insulin-2 A chain]	Ins2 Ins-2	Mus musculus (Mouse)	110
O09107	INSL3_MOUSE	reviewed	Insulin-like 3 (Leydig insulin-like peptide) (Ley-I-L) (Relaxin-like factor) [Cleaved into: Insulin-like 3 B chain; Insulin-like 3 A chain]	Insl3 Rlf	Mus musculus (Mouse)	122
Q9WUG6	INSL5_MOUSE	reviewed	Insulin-like peptide INSL5 (Insulin-like peptide 5) (Relaxin/insulin-like factor 2) (Relaxin/insulin-like protein) [Cleaved into: Insulin-like peptide INSL5 B chain; Insulin-like peptide INSL5 A chain]	Insl5 Rif Rif2 Zins3	Mus musculus (Mouse)	135
Q9QY05	INSL6_MOUSE	reviewed	Insulin-like peptide INSL6 (Insulin-like peptide 6) [Cleaved into: Insulin-like peptide INSL6 B chain; Insulin-like peptide INSL6 A chain]	Insl6	Mus musculus (Mouse)	191
P70458	IPSP_MOUSE	reviewed	Plasma serine protease inhibitor (Plasminogen activator inhibitor 3) (PAI-3) (PAI3) (Protein C inhibitor) (PCI) (Serpin A5)	Serpina5 Pci	Mus musculus (Mouse)	405
Q64339	ISG15_MOUSE	reviewed	Ubiquitin-like protein ISG15 (Interferon-induced 15 kDa protein) (Interferon-induced 17 kDa protein) (IP17) (Ubiquitin cross-reactive protein)	Isg15 G1p2 Ucrp	Mus musculus (Mouse)	161
Q09TK7	ISK11_MOUSE	reviewed	Serine protease inhibitor Kazal-type 11	Spink11	Mus musculus (Mouse)	88
Q9D256	ISK12_MOUSE	reviewed	Serine protease inhibitor Kazal-type 12	Spink12	Mus musculus (Mouse)	87
